CODE,LATITUDE,LONGITUDE
,34.09774,-118.31975
,34.0996,-118.32334
,34.10318,-118.33931
,33.95094,-118.3134
,33.95369,-118.31349
,33.928321,-118.371354
CA80,37.064535,-120.858965
,26.0626,-97.47362
ALM,37.18357,-121.99059
NM68,34.820028,-106.772714
,35.65054,-119.88475
,43.17217,-104.81318
2NH6,43.365773,-71.455665
,40.65818,-82.26076
NR24,36.112639,-78.294346
,36.12333,-78.27736
,38.44307,-94.7047
35MU,39.414878,-91.098633
9KT0,38.248972,-85.749472
8KT1,38.213611,-85.531776
40NK,38.138906,-85.62941
9KY5,38.316176,-85.576217
2CD2,40.416182,-104.99694
,40.41207,-105.11256
NV19,40.176367,-118.481444
,40.08556,-118.15599
VG94,36.745292,-78.101337
,42.327,-88.972
,32.06071,-104.01947
NM94,32.965524,-103.346345
40MA,42.648141,-71.34294
46AR,36.255987,-94.1621428
,38.65158,-76.67811
,26.68466,-80.25155
7PN8,40.366664,-77.341667
,40.37256,-77.33132
69FL,28.15095,-81.806892
9TX2,33.626165,-101.820095
,33.58872,-101.89388
31TT,33.0995,-96.598444
,30.92265,-88.59386
,30.95449,-88.465195
,41.28511,-79.35698
3MI4,43.957945,-86.428237
,31.32781,-94.75457
,31.33629,-94.74118
,31.88181,-112.812
29XA,29.673223,-97.653818
NR91,34.639047,-79.004408
,48.72338,-122.69733
,33.8231,-108.94138
,38.444875,-115.012313
64MD,38.383041,-76.434406
,43.42489,-104.18056
,43.42031,-104.19671
OK61,35.683842,-97.227205
FA70,28.130569,-82.509252
AL06,31.693863,-86.265737
76TN,35.925865,-87.285095
70ME,43.520544,-70.648686
,41.73272,-89.93465
,47.86312,-122.23795
,33.92746,-118.22944
,43.28317,-107.62722
,32.38499,-96.103688
,42.34943,-89.05325
ME52,44.713451,-67.475908
77GE,32.83455,-83.63606
75GA,32.843967,-83.824022
6MO9,39.748588,-92.468968
44MN,44.043611,-94.418055
CN57,36.856591,-119.918726
,37.00578,-120.21575
,34.08067,-96.77729
,34.07615,-96.7704
,33.56871,-83.47279
,38.82566,-85.43455
,38.998909,-85.420772
,30.496351,-83.395114
,30.47176,-83.41852
16SD,43.990661,-97.117349
,30.94238,-95.91155
,44.43705,-121.04226
,34.12363,-107.23458
,33.422986,-108.111235
,33.421205,-108.114621
,33.22392,-108.23788
,40.65857,-81.3018
,41.383031,-73.73863
,40.22965,-95.09267
79FA,29.104525,-81.029417
,42.18966,-112.24971
69WA,47.367972,-120.204833
,34.08902,-118.88497
,34.05663,-118.64903
,34.102798,-118.809142
,32.85694,-103.75478
,42.311347,-113.375752
,44.38468,-110.55059
,37.7479,-118.89967
NH12,43.038295,-71.468561
NH48,42.984945,-71.437722
NH34,42.992317,-71.465319
18NH,42.99161,-71.474234
15KT,37.133803,-83.758258
24TN,35.497544,-86.078634
,35.42793,-86.02578
,32.31742,-91.842
ME81,43.758333,-69.321611
0MI5,44.270725,-86.275168
IL49,40.407341,-89.737208
,38.83881,-104.94404
,33.81698,-98.90263
XA64,32.536037,-97.100156
,32.575,-97.092
6IL3,40.186799,-88.503984
,32.03626,-93.70851
73LA,32.036161,-93.707706
17CA,37.7979,-121.2471
,37.81894,-121.20594
,41.29526,-87.87154
,40.43347,-121.8747
,36.35977,-109.61771
MI36,44.880157,-85.938725
20MN,45.13406,-93.48163
,41.897928,-88.588625
,47.3792,-122.04354
IA65,42.046308,-90.656858
,32.414,-111.22994
,32.3622,-111.36657
,32.3787,-111.30518
,32.361059,-111.462951
,24.687178,-81.074767
,24.713518,-81.095463
,30.20437,-103.251083
,30.20165,-103.228
,30.19669,-102.97096
,29.80478,-102.82844
,29.89522,-103.25229
,29.9859,-103.28172
,30.10411,-102.76178
,30.10376,-102.72637
,30.20338,-103.36152
8TX5,30.213578,-103.241103
,30.00717,-103.33233
,30.50842,-103.34266
,30.48599,-98.03289
,30.64394,-98.24685
,30.5494,-98.3073
,30.57898,-98.28101
,30.55543,-98.19445
,30.339121,-98.280129
,42.97101,-92.99496
22IA,41.802079,-92.072296
,42.17868,-88.65452
,30.256023,-103.885603
,30.14753,-103.84396
,30.35781,-104.21775
,30.41515,-104.30093
,30.34183,-104.1748
,30.32678,-103.99506
,29.87917,-104.26987
,29.86958,-104.04001
,30.05542,-104.27692
,29.90813,-103.97762
,29.97926,-103.98362
,30.04511,-103.88284
,29.81793,-103.88087
,29.83119,-103.97286
,30.03391,-104.0025
,30.04521,-104.01885
,42.244104,-74.699387
NK29,42.147056,-74.642
,30.768832,-85.081698
,30.599722,-85.11
,34.74228,-90.94429
,33.06333,-112.16706
,33.0306,-112.14754
,33.076,-111.9401
,33.0166,-112.1397
,33.04306,-112.01934
2AN2,33.027294,-112.085127
,35.160179,-119.346848
,35.05323,-119.40112
,35.05388,-119.41114
,35.06527,-119.40788
,35.1067,-119.30294
,35.11203,-119.32714
,35.0928,-119.35488
,34.85235,-119.48178
7PN9,41.475008,-79.126108
,41.42686,-79.20424
,33.951868,-97.145555
,33.985053,-118.445234
,33.984778,-118.44487
,33.984617,-118.444194
,29.473605,-98.137354
,35.20596,-90.21543
,35.20046,-90.21044
28IA,42.03463,-91.57378
5IN7,40.56461,-85.665497
50ME,44.787972,-67.307417
,37.59509,-119.8462
,37.54761,-119.8341
,37.46237,-119.78562
CA10,37.499753,-119.977789
5IL4,38.276239,-89.67195
,43.72952,-89.07872
,41.5899,-87.68984
,38.6909,-119.77513
,31.24763,-91.90019
,31.1341,-92.176
,38.16809,-79.97187
,30.4487,-87.7683
,40.05742,-88.93953
76MI,46.544083,-87.406387
68PS,40.705441,-80.030841
17MN,44.447054,-95.777497
,35.978901,-82.7033
,32.53751,-94.37137
98IA,42.000789,-92.915239
,36.32531,-88.86934
,36.33505,-88.86742
,38.02247,-122.13335
,38.00046,-122.07
,40.806,-75.116
,40.10621,-80.73628
77VA,36.838895,-79.812177
IN84,39.425052,-86.404614
,34.56609,-90.9144
,45.7084,-120.7303
,39.13828,-121.59269
,39.16162,-121.56775
41MA,41.590556,-70.474963
MI73,42.601317,-84.400793
MI92,42.656745,-84.377156
,30.60036,-99.3008
,30.55117,-99.39489
,39.386033,-84.321342
IA47,43.150401,-93.21532
,40.68872,-73.44893
36NY,44.921495,-74.834651
,33.99683,-100.82429
,28.606946,-95.97049
,28.71051,-95.95766
,41.362874,-74.697118
,41.36314,-74.69862
,28.11814,-97.79181
,28.07222,-97.85651
,28.10815,-97.83215
,39.55253,-88.4725
AR58,34.86361,-92.40389
,45.06538,-121.11494
,45.01525,-121.48691
,40.54614,-108.1105
,34.26371,-112.05392
,36.760464,-88.650665
,36.758969,-88.65033
8KY9,38.641487,-83.808239
,48.91657,-120.63161
,41.21575,-88.3628
,41.23931,-88.34626
25TN,35.699108,-85.742153
,33.73042,-101.01393
,26.18283,-98.21793
,26.18642,-98.2277
,26.18731,-98.22495
5ID5,44.81325,-116.064417
,31.115368,-102.211191
,37.28731,-89.45201
1PN4,39.938221,-78.006937
,39.907004,-106.752374
,35.239,-91.19329
,35.25401,-91.22015
,35.09945,-91.08885
,39.77928,-101.35926
,41.65358,-106.07861
TT62,28.583981,-96.947511
,35.64096,-119.21265
,42.31646,-88.28102
09MD,39.576412,-79.372047
51XA,33.16096,-96.63638
6XA7,33.220344,-96.683478
,41.019109,-110.002985
,45.786804,-101.047424
IL33,38.17067,-88.600713
,39.19068,-95.17327
,40.54968,-77.70326
,45.49627,-118.40359
,37.09206,-100.19354
,33.36743,-102.37003
,30.5618,-98.2888
,35.94119,-113.90737
,35.87896,-113.99572
,35.87763,-113.98092
20AZ,35.941485,-113.908026
,33.5227,-115.945
70PA,40.2561,-77.056113
2PA0,40.247492,-77.059326
,37.594835,-77.217733
8WT0,47.573333,-117.704167
,42.17771,-106.23483
,29.79695,-99.2452
,29.78346,-99.34958
,29.86128,-99.33905
,29.822,-99.2621
,29.7881,-99.28205
0OA2,41.137029,-81.836745
,46.92045,-103.51924
,40.17498,-108.41737
,31.1052,-83.998802
8FA7,28.226619,-80.730963
73FL,28.260194,-80.728939
MN78,45.675767,-94.8262469
7TS7,31.198517,-99.578306
05TN,35.142213,-90.031607
,35.15473,-90.05754
,46.777757,-94.852052
,36.73822,-120.42358
14IL,41.55251,-89.08645
,33.71839,-117.168
,37.49369,-122.13917
,37.47847,-122.14778
,34.07909,-117.04341
9OI2,41.650675,-81.341
,32.74204,-91.77897
,37.2525,-120.37116
86CN,37.340779,-120.46671
,36.934863,-116.049238
,36.64877,-116.01057
53NH,43.651658,-71.482614
90ID,43.598111,-116.351389
,41.45755,-87.32969
,42.809601,-71.487994
2NH1,42.860257,-71.487382
12FA,28.27958,-80.6737833
61FA,28.460194,-80.711333
,31.25733,-100.81927
,33.41963,-111.86099
,33.413658,-111.846252
,33.545143,-111.609873
,33.55425,-111.617917
,33.55197,-111.60859
,33.39207,-111.61253
,33.35147,-111.63631
,33.43773,-111.84325
,33.416693,-111.833122
,34.98552,-107.30786
,32.177337,-106.762197
,32.19,-106.75
99NV,36.810119,-114.116905
,36.81408,-114.05186
,42.9461,-83.29176
,31.67093,-96.46696
,36.95551,-109.64608
4PN9,39.809722,-79.024167
,39.84847,-79.01926
07FD,25.787777,-80.215555
,25.952481,-80.419152
FA10,25.784189,-80.190046
,25.60369,-80.58518
,25.685037,-80.33761
,25.77232,-80.19155
,25.77408,-80.18801
70FL,25.7303,-80.3859
FL25,25.74001,-80.21234
FL91,25.62993,-80.3442
,25.750271,-80.374174
,25.727976,-80.234931
,25.65525,-80.34888
,25.66972,-80.31205
,25.63856,-80.29169
,25.61448,-80.3971
,25.62158,-80.38941
,-73.050779,52.910156
,25.57608,-80.52894
,25.58454,-80.45392
,25.85634,-80.21506
,25.85872,-80.21344
,25.47335,-80.53384
,25.88045,-80.25117
7FD3,25.942167,-80.202269
,25.78601,-80.17733
74FA,25.796111,-80.382222
89FA,25.782783,-80.176356
,25.790309,-80.173116
FL25,25.738684,-80.2144
,25.717815,-80.266113
,25.882933,-80.159597
,25.807385,-80.192471
,25.746791,-80.176635
,25.741312,-80.169168
,25.744356,-80.347261
,25.535258,-80.469832
FL79,25.917292,-80.281606
FA31,25.960079,-80.237134
FL64,25.959361,-80.244639
09FL,25.960056,-80.241806
66FA,25.942167,-80.202269
,25.961344,-80.239785
,29.45739,-82.194
,29.52681,-82.33901
,27.87903,-80.52664
54MS,34.959842,-89.245629
,29.54472,-98.92348
,29.54794,-98.91773
26TT,29.54264,-98.92976
,30.1076,-81.8329
57VT,44.001713,-73.167958
9KY6,36.60683,-83.73954
1DE4,39.455692,-75.683983
,38.87141,-122.67717
01OH,39.497455,-84.313851
3OH5,39.492222,-84.319166
70NY,41.422053,-74.571475
,41.432319,-74.36364
6NY0,41.442151,-74.366707
91MI,42.748795,-85.476956
,31.639682,-101.763096
03TA,31.9967501,-102.1009444
86AL,31.292514,-85.539308
87XA,32.469717,-96.980824
VG68,37.466939,-77.660086
,36.11743,-83.09486
PA85,41.921138,-76.526165
,46.07722,-105.55668
NH04,42.8057966,-71.618797
68NH,42.827717,-71.678447
2JY7,40.615689,-75.164167
,44.973391,-68.45757
,38.30039,-113.01701
39DE,38.8867,-75.390969
,21.44348,-158.02668
,21.48401,-158.01358
,34.51362,-96.85492
UT95,40.68644,-111.856627
,32.11991,-87.37437
,40.5408,-81.91847
,35.3737,-89.9906
5MI4,43.219556,-83.54764
ME50,45.653266,-68.716977
42JY,39.413436,-75.008369
3JY6,39.374736,-75.064725
,41.16526,-76.57576
,33.15009,-84.13753
,37.45608,-121.90538
VT96,44.600117,-73.16505
,42.9378,-87.9003
23WS,43.06096,-87.88053
,45.4552,-122.61913
,38.24078,-118.33755
,32.84336,-98.0604
,32.840654,-98.053279
,32.90314,-98.16477
,32.78284,-98.05075
,32.87616,-98.05032
,32.87373,-98.05607
,32.65923,-98.10546
,32.69984,-98.1334
,32.71217,-98.11638
PN86,40.693889,-76.256111
25PS,40.689242,-76.279621
9MN9,44.972055,-93.262605
25MY,44.956812,-93.262006
,37.4756,-99.97995
IS18,40.860832,-88.985637
,40.86533,-89.00273
,44.13342,-70.34113
19ND,48.192779,-101.330147
28ND,48.284692,-101.305951
,32.10747,-87.0682
,31.37786,-110.16069
,25.985649,-80.372103
5IN2,41.706638,-86.17585
,26.205196,-98.401226
,26.19549,-98.31344
,26.551218,-98.440733
,26.208,-98.36311
,26.17145,-98.2903
90MT,46.955611,-114.127083
,41.91952,-103.80825
SD52,43.714869,-98.005344
,44.65925,-120.28839
UT07,38.481555,-109.436056
,38.486868,-109.448118
,39.0963,-109.0814
,38.69396,-109.36632
,38.222,-109.88446
,38.575635,-109.55829
,36.66906,-114.57282
,36.41133,-114.95959
,36.4298,-114.90095
76MU,39.447076,-92.413205
,30.618988,-88.170211
59AL,30.68369,-88.13098
75AL,30.69873,-88.07748
AL31,30.686606,-88.188789
,37.3881,-103.88273
,37.58163,-104.03483
,37.59383,-104.03925
,37.58422,-104.04612
,37.79972,-113.92701
CA14,37.6654,-120.9975
,37.708008,-121.052821
,37.669127,-120.972088
,37.62425,-121.00133
,37.63333,-120.90526
,34.793233,-114.501722
,40.49256,-75.98959
,35.07179,-118.17455
,35.04,-118.162
,34.94062,-118.09318
,35.05317,-118.16972
1R3,32.867564,-79.906125
,36.93261,-93.90747
89MU,36.914401,-93.892909
,35.89205,-90.31039
ME78,43.764333,-69.314527
14ME,44.182931,-69.967607
,44.77931,-123.36598
,44.71547,-123.20833
97GE,33.719714,-83.674361
38GE,33.813611,-83.584722
04GA,33.832365,-83.562335
,36.77282,-81.72121
81WI,42.609157,-89.634061
LS90,32.49866,-92.113999
,32.61034,-92.06481
,32.40493,-92.08341
58MI,41.923879,-83.388818
,34.7403,-91.10827
10NR,34.976678,-80.522055
,39.593029,-74.901261
6PN0,40.437308,-79.760699
CL48,34.183925,-118.02049
WT55,48.14405,-119.6787
69MA,42.071744,-72.321186
NH05,42.899444,-71.646666
,37.58252,-106.20072
,41.12355,-74.0973
,41.29138889,-74.78666667
,40.99737,-114.44976
,36.6069,-121.89832
,31.41011,-91.76443
,31.42861,-91.7309
,31.44272,-91.71361
,31.45117,-91.71208
,31.50221,-91.69527
,34.05802,-118.1667
,46.97811,-123.65946
,37.2342,-109.3468
,37.3222,-109.1447
,31.6719,-92.9121
OA22,39.253193,-84.341928
1AL3,32.409235,-86.256073
,32.40893,-86.23161
45AL,32.278403,-86.334764
63AL,32.404526,-86.259067
MN93,45.302045,-93.782081
0KY2,36.954969,-84.825618
4KY0,36.929675,-84.76405
,33.31404,-83.68715
I00,40.799039,-86.776961
40LL,40.059988,-88.560035
,38.188787,-110.122862
,37.8242,-110.0901
,38.2262,-110.05792
,38.12676,-110.13673
,38.1762,-110.1537
,38.2733,-109.9797
20PA,41.246597,-76.9396
22PS,41.843419,-75.842586
9PA1,41.838092,-75.837361
2CD5,38.253333,-107.972222
,43.453197,-86.353943
,44.817654,-119.421791
,46.9754,-109.68604
,46.98669,-109.74551
,35.55037,-80.85546
NR06,35.56308,-80.830761
,35.544706,-80.854381
,45.657803,-70.263319
,43.86789,-110.56696
02KT,38.181441,-83.443319
NR44,34.725858,-76.753142
,41.71446,-84.22917
,33.57934,-109.3581
,44.23021,-72.79207
,41.03141,-111.83921
,37.153664,-121.444824
,37.6903,-87.8395
08KT,37.628414,-87.946994
,35.00087,-105.91079
,34.91415,-111.46626
,34.96887,-111.45729
,34.90897,-111.43852
,34.76138,-91.07876
,34.86305,-90.99235
,35.16907,-92.7182
,41.41808,-88.47229
,35.650111,-95.857941
,41.52799,-77.28932
12NJ,40.837083,-74.476694
,33.98227,-112.36273
,30.0855,-92.48475
,33.71943,-102.75795
2IL5,42.024292,-87.781189
,47.09127,-107.79086
,34.14644,-91.78925
7ID7,46.72805786,-117.0009995
,46.71910095,-116.9860001
,41.02404,-78.0611
MU96,38.583013,-90.229651
WT51,46.524478,-122.471422
,29.57035,-97.15403
,40.663516,-92.685986
NH30,43.675523,-71.402759
57NH,43.763025,-71.389231
98NH,43.759164,-71.393967
,31.12602,-83.77869
5PN0,40.915045,-75.088806
,38.49316,-87.88929
,42.09785,-89.95297
MI00,42.588711,-82.898347
FD68,28.797634,-81.646972
,28.798054,-81.647041
,36.56762,-103.48956
3WV6,37.834155,-81.196654
,42.93678,-89.68838
,32.44159,-110.78839
,32.36412,-86.02676
WV47,38.196892,-80.864448
9OH0,39.045998,-83.940905
3OH2,39.037278,-83.923879
50WI,42.711389,-87.883889
3WI7,42.727371,-87.945503
UT37,39.53115,-111.46056
20SC,32.822246,-79.850403
9KY3,38.063139,-83.957319
1KY5,37.358479,-84.336285
4IL6,38.297222,-88.937778
,38.31956,-88.85194
,37.11158,-93.8334
,37.09822,-93.86905
,48.379878,-122.289972
,31.14433,-87.99756
OH04,40.398827,-82.449024
,33.66432,-116.65255
,33.71258,-116.71259
9TN3,36.419367,-81.945199
,30.21795,-99.45096
,30.13975,-99.39028
,43.31966,-115.45066
,36.34353,-92.39268
,30.21783,-99.45895
,35.6345,-118.4069
,37.41056,-122.10128
6MU8,37.002861,-91.70265
,34.320188,-106.267319
IA49,40.719904,-94.22236
1MI7,43.615276,-84.75054
0WA3,48.418044,-122.324427
,33.65289,-97.38053
,27.896572,-81.957986
,34.23167,-102.70607
75NJ,39.714053,-75.151479
,34.18556,-79.3245
PS37,41.240047,-76.8064
58PN,41.266667,-76.810125
IN40,41.538333,-87.514444
TN73,35.860989,-86.423517
,33.55653,-117.15196
,33.57362,-117.29187
,33.564906,-117.239885
40CN,33.614716,-117.169905
CA17,33.557747,-117.183369
,33.560365,-117.193926
,42.431759,-114.164775
36MI,43.205958,-86.207453
,43.29063,-86.19119
,35.703889,-95.310833
,35.766449,-95.40085
,35.74982,-95.4065
SC10,33.758099,-78.853569
,67.215273,-149.981076
69CT,41.319917,-71.993167
,39.57023,-74.37528
,40.19704,-110.03541
,19.07604,-155.574528
,19.067102,-155.682621
,62.211422,-142.85494
02TX,31.612723,-94.647583
,31.65249,-94.65296
,36.097851,-107.955716
,29.416901,-89.614799
,38.458734,-77.23498
57MA,41.275778,-70.101833
,59.2111,-151.7635
,38.57164,-122.22452
4FL7,26.1066,-81.68532
,26.170799,-81.758904
65FA,26.2143889,-81.7316556
FA98,26.273841,-81.787872
,44.56706,-91.57486
OH06,41.41189,-84.08765
,29.92927,-90.98805
,40.01644,-82.19428
,48.03853,-106.28699
,48.02093,-106.20629
,38.35746,-89.36804
61TN,36.1529444,-86.8268611
30TN,36.24625,-86.749957
47TN,36.208883,-86.828147
3XA5,29.550536,-95.085742
,31.58412,-91.38143
,31.67366,-91.3737
,31.49293,-91.3664
,32.65062,-117.1002
,46.15428,-85.27057
,35.90319,-109.04714
,36.90404,-107.43053
,36.76925,-107.443
FD32,30.400611,-86.860526
FL23,30.403442,-86.916753
8PA7,40.796388,-75.3575
,35.93141,-109.48389
EBY,48.3704528,-124.5981194
,39.393103,-90.723736
5NE8,40.656272,-95.863608
,40.65937,-95.86265
,40.64292,-95.82426
,34.819334,-114.603024
,34.911731,-114.647527
,34.97633,-114.83992
,34.83223,-114.61791
,34.7722,-118.4945
,46.497886,-87.512548
3NH2,42.9737639,-72.0847278
,39.30197,-88.4386
,39.73078,-111.83788
,39.27616,-121.02902
5MS7,34.4975,-89.026389
7IL1,41.605111,-89.740611
,40.3831,-77.12794
,29.675556,-98.012778
,29.72222,-98.06892
,31.4036,-85.85958
06NJ,40.501837,-74.445735
74ME,44.065175,-69.533522
,34.963174,-119.796689
,35.00661,-119.82373
,38.90886,-91.45994
IA50,43.06335,-92.32208
,38.588,-91.2206
22NR,35.637515,-78.959566
,35.018786,-107.416914
9IL9,41.545597,-87.981986
NH99,43.4200806,-71.9988583
ID08,45.020639,-116.437389
,41.58052,-73.40733
,29.956444,-90.084969
,30.0319,-89.901703
,30.01918,-89.91717
,30.01835,-89.91729
LA58,29.959248,-90.082596
1LS4,29.95573,-90.07636
,41.76723,-74.16047
,40.51181,-81.41813
6FA6,28.25567,-82.71395
0MN1,44.546172,-93.574862
WI71,45.1991322,-92.573872
,33.91809,-112.12182
67LA,30.692895,-91.430431
,39.31328,-119.81246
T27,41.492778,-74.104361
,40.7533,-73.9765
NJ03,40.733244,-74.171947
,34.79964,-116.50254
,34.53706,-116.46828
,34.53706,-116.46828
,34.72622,-116.25647
PA83,40.137815,-77.541794
IN95,37.974536,-87.446162
8NK5,41.50271,-74.01556
,36.360844,-108.498895
,32.07666,-91.26277
,37.227977,-121.371338
,41.50388889,-71.32583333
40RI,41.461444,-71.307667
02RI,41.457931,-71.304886
26TN,35.965233,-83.183878
9B7,44.851528,-69.259167
,35.45643,-91.23125
,35.57142,-91.25341
,35.35477,-91.31173
,35.48161,-91.16176
,33.64806,-117.93505
,33.641111,-117.880833
,33.5857,-117.8411
,41.67473,-93.01357
27JY,41.126178,-74.82275
78PA,39.987028,-75.415944
3NY9,43.081717,-79.041572
,30.6716,-86.3523
,30.53836,-86.32279
,33.35737,-115.64535
,33.05933,-115.03533
,33.28203,-115.06518
,33.27149,-115.07513
,33.24349,-115.07783
,33.22292,-115.09904
,33.23488,-115.1346
,33.29065,-115.49002
,29.43042,-97.74451
,29.310818,-97.766107
,33.81682,-97.61578
,31.35321,-110.96696
,31.34069,-110.96024
,33.93,-117.57
VA15,36.8512167,-76.1915417
,26.762506,-97.693763
,32.56147,-87.30114
OL33,35.25871,-97.48925
,43.45841,-101.1114
,43.4556,-101.22029
,43.56009,-124.18514
93SC,32.977126,-80.073796
2IL4,42.289167,-87.894306
,45.4005,-114.1666
,45.41228,-113.99481
2ME2,44.129372,-68.874339
,40.39165,-76.09662
,34.1849,-118.3816
,41.90942,-80.67791
NV24,36.240802,-115.163186
1AR8,34.813552,-92.2073722
,40.95907,-85.73491
,44.95251,-102.69025
NE22,41.122238,-100.771183
4FA9,27.048778,-82.337528
4FL4,27.066541,-82.162708
FA87,27.056666,-82.159444
,45.10582,-117.97017
9OH4,41.383704,-81.982448
,36.388469,-112.130585
,39.84589,-86.58836
,44.65858,-101.13828
NH08,44.693292,-71.575008
73NH,44.718915,-71.597143
,33.780599,-117.781602
78FA,27.136842,-82.413206
IN9,41.325122,-85.682522
0ME7,43.839716,-70.462016
,42.14388889,-87.85555556
48MN,44.474155,-93.191925
,41.3163,-81.568889
TE92,33.083836,-97.262356
,48.92637,-117.78266
4AL0,33.454822,-87.360652
31NH,43.223588,-71.25072
,33.90742,-118.10174
OH08,41.223698,-82.603406
4ME9,44.209319,-70.531705
9NK2,42.542188,-75.526859
,39.74465,-76.00993
,38.05551,-122.51156
63MI,42.489167,-83.521944
3MI3,42.440222,-83.515861
AK32,70.495422,-150.253467
AA27,70.414028,-150.018563
,70.216484,-150.971426
,41.0901,-73.91326
,36.925262,-116.219974
,36.925262,-116.219974
,36.943434,-116.036905
MU30,38.716381,-90.699275
09IL,38.583295,-89.9341
MA62,41.459786,-70.578935
,33.00206,-91.32275
90TN,36.024967,-84.245648
,37.75695,-120.86216
,37.84417,-122.19627
7CL0,37.821525,-122.295958
0FA5,28.5727778,-81.6286111
,37.7962,-122.26339
,37.8666,-122.3065
0MI1,42.7490694,-83.1204083
52MI,42.721656,-83.181586
,38.95001,-100.76708
,28.437,-98.10201
0MI8,42.115974,-83.214669
,41.05732,-112.92267
,41.04809,-112.93924
3OA3,41.259904,-82.20475
3FD1,29.175578,-82.136648
,29.15086,-82.22649
,29.04746,-82.14234
,29.085814,-81.984253
57FD,29.172472,-82.139111
7MD6,38.431217,-75.05955
,46.45743,-124.0515
,30.41484,-88.77997
,33.34502,-117.4077
,33.34073,-117.32441
,33.19831,-117.34693
,33.262499,-117.422497
,33.276385,-117.428699
,33.31945,-117.48939
,33.32833,-117.49861
,33.38217,-117.47733
,33.39259,-117.51548
,33.371399,-117.560997
CN30,33.211584,-117.3541661
,25.89987,-81.32079
GE14,31.518333,-83.1325
,28.5334,-81.53993
,27.91799,-97.57462
,31.86058,-102.56413
,31.76707,-102.51081
57FL,28.1359444,-82.593975
32XA,31.84618,-102.374382
XS29,31.852906,-102.363762
,41.25132,-112.2516
,41.25408,-89.09376
,51.60611,-178.65638
9AL4,33.784866,-86.050671
,41.52033,-89.47795
,41.4813,-79.7449
,34.42739,-119.29053
,34.53473,-119.21492
,34.40751,-119.31159
,35.73348,-107.73584
15FA,27.215842,-80.684881
FA07,27.632683,-80.794572
,27.41253,-81.068287
FD40,27.271825,-80.681792
18FA,27.237333,-80.692163
6OK5,35.423049,-96.276423
,35.468116,-97.493372
,35.50537,-97.47559
,35.481808,-97.49782
,35.44991,-97.53077
OK57,35.409307,-97.368425
,35.475833,-97.569722
,35.47764,-97.52466
,35.611,-95.95294
,36.28204,-117.99982
ME93,43.538494,-70.403879
,40.66875,-121.41966
,40.67636,-121.42791
,40.347006,-82.777676
MN64,44.773658,-94.9719472
18MD,39.154705,-77.055012
,33.36961,-98.76531
8WA4,47.052073,-122.847313
,38.05459,-83.70908
NE48,41.260779,-96.042003
22NE,41.238665,-96.181574
,48.39699,-119.53382
,39.49587,-96.17022
3VG6,37.696297,-75.723176
,46.96393,-116.87047
4AL2,33.9299,-86.494813
,42.4328,-84.59462
,34.0874,-117.50506
96OH,40.7714846,-82.595058
L49,44.093001,-116.952412
,43.2771,-77.33806
,36.41259,-95.71733
LS03,30.544868,-92.075118
LS63,30.47194,-92.078443
,30.47539,-92.22493
,30.64203,-92.17014
,37.08546,-89.80331
,33.78838,-117.89156
,30.10072,-93.768
,30.02505,-93.87443
94XA,30.109925,-93.815514
AL28,30.277882,-87.54342
20FA,30.16529,-81.73625
7FD0,30.078508,-81.710386
,42.79542,-78.74075
CO1,38.196313,-103.693761
,38.21003,-103.76123
,38.20168,-103.76553
,41.62169,-83.47924
31LL,41.934226,-89.365041
,42.1063,-89.30254
,39.44358,-84.042988
UT85,40.311547,-111.66568
46NH,43.859999,-72.095954
,32.4461,-106.69951
IA14,41.233881,-94.356047
,41.183222,-72.188816
,31.96173,-103.96332
,39.79,-122.13
25FD,28.396662,-81.433781
FL05,28.53752,-81.384373
FL76,28.384406,-81.48515
92FL,28.394345,-81.476321
,28.50197,-81.40512
6FA5,28.376817,-81.274871
68FA,28.366711,-81.286742
3FA9,28.40346,-81.24584
FL46,28.429656,-81.231367
1FA8,28.496028,-81.432231
3FA4,28.406831,-81.242694
22FL,28.451733,-81.411942
FL5,28.621111,-81.639167
FA75,28.364,-81.275192
FD21,28.376722,-81.178136
FD43,28.5275,-81.480831
,41.30297,-123.54835
,32.42925,-110.94766
,32.40921,-106.14773
,32.38793,-106.14012
,32.427155,-106.176229
,32.434105,-106.178241
,32.34487,-105.81584
,47.73842,-120.18156
11MN,44.9538889,-93.5644444
,41.70786,-117.78297
,41.76759,-118.22021
,48.9872,-119.4602
1WA,48.972222,-119.439444
CN52,39.50743,-121.541572
,39.58267,-121.63904
50MN,45.315511,-96.447029
,41.52271,-80.85623
7PA0,40.651027,-76.114111
76PA,40.641917,-76.091369
,40.04,-74.114
2LA,30.610698,-91.441771
,35.72201,-90.17417
,35.67948,-89.99037
,35.76293,-90.06099
,45.301,-92.70082
,45.301,-92.70082
32WS,45.29676,-92.537791
2WI2,44.026425,-88.594952
,41.27721,-92.62442
,39.21615,-95.33716
22MN,47.649583,-94.027732
78WI,44.577514,-91.211612
3FA5,28.830778,-81.115531
5FL9,28.778889,-81.038333
,40.15664,-102.97209
,41.36464,-88.85958
,57.925766,-152.49693
9FD4,28.658003,-81.239213
FA96,28.658047,-81.228452
,36.29945,-95.83645
MN38,44.111443,-93.252007
55KY,37.780302,-87.064011
7MI4,43.041166,-84.297693
5MI3,43.071343,-84.205039
NV11,41.950943,-116.098554
7AL3,33.600448,-85.864283
7NR2,36.326445,-78.591701
